 -40.9224,   3.5604
 -40.6879,   2.5899
 -40.2306,   1.7243
 -39.3596,   1.3507
 -38.5207,   0.9352
 -37.5988,   0.5494
 -36.6784,   0.2315
t=   8.0000
  -9.6715,   3.4877
  -9.9061,   2.6008
 -10.2888,   1.6885
 -10.9174,   0.9798
 -11.7201,   0.3893
 -12.5499,  -0.1447
 -13.4276,  -0.6203
 -14.2112,  -1.1619
 -15.0533,  -1.6759
 -15.9028,  -2.1199
 -16.7771,  -2.4459
 -17.6715,  -2.8032
 -18.6056,  -3.1100
 -19.5399,  -3.3405
 -20.4882,  -3.4874
 -21.3949,  -3.7270
 -22.3071,  -3.5922
 -23.2221,  -3.3238
 -24.0907,  -2.8651
 -25.0076,  -2.4585
 -25.8997,  -2.1474
 -26.7791,  -1.8653
 -27.6332,  -1.3607
 -28.2489,  -0.6193
 -28.7173,   0.2028
 -29.1837,   1.0418
 -29.6233,   1.8718
 -30.0634,   2.7392
 -30.3575,   3.6900
 -30.7836,   4.5522
 -31.4282,   5.3329
 -32.0240,   6.0647
 -32.7999,   6.6428
 -33.6873,   7.0061
 -34.6496,   7.3081
 -35.6397,   7.3525
 -36.5937,   7.3318
 -37.5504,   7.2352
 -38.5490,   7.1842
 -39.4467,   6.8234
 -40.2151,   6.1517
 -40.6931,   5.3193
 -41.0504,   4.3979
 -41.0349,   3.4168
 -40.7847,   2.4380
 -40.2526,   1.6604
 -39.5082,   1.0672
 -38.6174,   0.6382
 -37.7648,   0.1332
 -36.8033,  -0.0446
t=   8.5000
  -9.6926,   3.2684
 -10.4032,   2.6101
 -10.9831,   1.8255
 -11.4727,   0.9673
 -12.1426,   0.3154
 -12.9998,  -0.2707
 -13.8602,  -0.6560
 -14.6662,  -1.1946
 -15.4522,  -1.7625
 -16.2953,  -2.1901
 -17.1046,  -2.6515
 -17.9296,  -3.1807
 -18.7937,  -3.5346
 -19.7327,  -3.7000
 -20.7239,  -3.7172
 -21.6396,  -3.4963
 -22.5529,  -3.2482
 -23.5069,  -2.9973
 -24.4491,  -2.7240
 -25.3942,  -2.4707
 -26.2813,  -2.0865
 -27.1564,  -1.6156
 -27.9986,  -1.1161
 -28.6362,  -0.4337
 -28.9420,   0.4615
 -29.1926,   1.4053
 -29.4876,   2.2763
 -29.8870,   3.1560
 -30.2325,   4.0465
 -30.7983,   4.8195
 -31.5218,   5.4753
 -32.2133,   6.1460
 -32.9640,   6.7190
 -33.8075,   7.1210
 -34.7001,   7.4655
 -35.6095,   7.7096
 -36.5495,   7.6314
 -37.4650,   7.3844
 -38.3756,   7.0805
 -39.2047,   6.5609
 -39.8926,   5.9360
 -40.5924,   5.2494
 -40.9921,   4.3438
 -41.0056,   3.4095
 -40.6370,   2.4674
 -40.2584,   1.5862
 -39.6210,   0.8050
 -38.7680,   0.2954
 -37.8558,  -0.0573
 -36.8775,  -0.2431
t=   9.0000
  -9.8331,   2.9689
 -10.6113,   2.3438
 -11.2991,   1.7390
 -12.0727,   1.1072
 -12.7498,   0.3997
 -13.5235,  -0.2213
 -14.2107,  -0.8742
 -14.8995,  -1.5280
 -15.7019,  -1.9937
 -16.5482,  -2.4457
 -17.3547,  -2.9900
 -18.2549,  -3.3074
